codigo_provincia,provincia,anio,residencia,variable,valor
21,Huelva,2017,total,viajeros,1043957
21,Huelva,2018,residentes_espana,pernoctaciones,2754204
21,Huelva,2018,residentes_espana,viajeros,758099
21,Huelva,2018,residentes_extranjero,pernoctaciones,1289542
21,Huelva,2018,residentes_extranjero,viajeros,224888
21,Huelva,2018,total,pernoctaciones,4043745
21,Huelva,2018,total,viajeros,982987
21,Huelva,2019,residentes_espana,pernoctaciones,2879914
21,Huelva,2019,residentes_espana,viajeros,826436
21,Huelva,2019,residentes_extranjero,pernoctaciones,1291736
21,Huelva,2019,residentes_extranjero,viajeros,252511
21,Huelva,2019,total,pernoctaciones,4171649
21,Huelva,2019,total,viajeros,1078946
21,Huelva,2020,residentes_espana,pernoctaciones,1336495
21,Huelva,2020,residentes_espana,viajeros,408032
21,Huelva,2020,residentes_extranjero,pernoctaciones,164797
21,Huelva,2020,residentes_extranjero,viajeros,39123
21,Huelva,2020,total,pernoctaciones,1501293
21,Huelva,2020,total,viajeros,447154
21,Huelva,2021,residentes_espana,pernoctaciones,2213700
21,Huelva,2021,residentes_espana,viajeros,675939
21,Huelva,2021,residentes_extranjero,pernoctaciones,383502
21,Huelva,2021,residentes_extranjero,viajeros,91176
21,Huelva,2021,total,pernoctaciones,2597204
21,Huelva,2021,total,viajeros,767119
21,Huelva,2022,residentes_espana,pernoctaciones,2666647
21,Huelva,2022,residentes_espana,viajeros,852688
21,Huelva,2022,residentes_extranjero,pernoctaciones,1056864
21,Huelva,2022,residentes_extranjero,viajeros,231222
21,Huelva,2022,total,pernoctaciones,3723510
21,Huelva,2022,total,viajeros,1083911
21,Huelva,2023,residentes_espana,pernoctaciones,2495963
21,Huelva,2023,residentes_espana,viajeros,845188
21,Huelva,2023,residentes_extranjero,pernoctaciones,1284554
21,Huelva,2023,residentes_extranjero,viajeros,276435
21,Huelva,2023,total,pernoctaciones,3780519
21,Huelva,2023,total,viajeros,1121624
21,Huelva,2024,residentes_espana,pernoctaciones,2580082
21,Huelva,2024,residentes_espana,viajeros,839390
21,Huelva,2024,residentes_extranjero,pernoctaciones,1440278
21,Huelva,2024,residentes_extranjero,viajeros,298762
21,Huelva,2024,total,pernoctaciones,4020362
21,Huelva,2024,total,viajeros,1138150
21,Huelva,2025,residentes_espana,pernoctaciones,2536148
21,Huelva,2025,residentes_espana,viajeros,834403
21,Huelva,2025,residentes_extranjero,pernoctaciones,1418896
21,Huelva,2025,residentes_extranjero,viajeros,298795
21,Huelva,2025,total,pernoctaciones,3955040
21,Huelva,2025,total,viajeros,1133198
22,Huesca,2015,residentes_espana,pernoctaciones,1468613
22,Huesca,2015,residentes_espana,viajeros,635589
22,Huesca,2015,residentes_extranjero,pernoctaciones,295677
22,Huesca,2015,residentes_extranjero,viajeros,139068
22,Huesca,2015,total,pernoctaciones,1764289
22,Huesca,2015,total,viajeros,774660
22,Huesca,2016,residentes_espana,pernoctaciones,1625879
22,Huesca,2016,residentes_espana,viajeros,702036
22,Huesca,2016,residentes_extranjero,pernoctaciones,329301
22,Huesca,2016,residentes_extranjero,viajeros,152734
22,Huesca,2016,total,pernoctaciones,1955179
22,Huesca,2016,total,viajeros,854769
22,Huesca,2017,residentes_espana,pernoctaciones,1777897
22,Huesca,2017,residentes_espana,viajeros,745153
22,Huesca,2017,residentes_extranjero,pernoctaciones,332173
22,Huesca,2017,residentes_extranjero,viajeros,154563
22,Huesca,2017,total,pernoctaciones,2110068
22,Huesca,2017,total,viajeros,899714
22,Huesca,2018,residentes_espana,pernoctaciones,1695338
22,Huesca,2018,residentes_espana,viajeros,720060
22,Huesca,2018,residentes_extranjero,pernoctaciones,336184
22,Huesca,2018,residentes_extranjero,viajeros,146567
22,Huesca,2018,total,pernoctaciones,2031522
22,Huesca,2018,total,viajeros,866625
22,Huesca,2019,residentes_espana,pernoctaciones,1735171
22,Huesca,2019,residentes_espana,viajeros,738832
22,Huesca,2019,residentes_extranjero,pernoctaciones,330357
22,Huesca,2019,residentes_extranjero,viajeros,153036
22,Huesca,2019,total,pernoctaciones,2065528
22,Huesca,2019,total,viajeros,891869
22,Huesca,2020,residentes_espana,pernoctaciones,1011821
22,Huesca,2020,residentes_espana,viajeros,420474
22,Huesca,2020,residentes_extranjero,pernoctaciones,120696
22,Huesca,2020,residentes_extranjero,viajeros,52314
22,Huesca,2020,total,pernoctaciones,1132515
22,Huesca,2020,total,viajeros,472789
22,Huesca,2021,residentes_espana,pernoctaciones,1266323
22,Huesca,2021,residentes_espana,viajeros,535604
22,Huesca,2021,residentes_extranjero,pernoctaciones,184743
22,Huesca,2021,residentes_extranjero,viajeros,78415
22,Huesca,2021,total,pernoctaciones,1451066
22,Huesca,2021,total,viajeros,614018
22,Huesca,2022,residentes_espana,pernoctaciones,1731079
22,Huesca,2022,residentes_espana,viajeros,717110
22,Huesca,2022,residentes_extranjero,pernoctaciones,336352
22,Huesca,2022,residentes_extranjero,viajeros,148664
22,Huesca,2022,total,pernoctaciones,2067432
22,Huesca,2022,total,viajeros,865776
22,Huesca,2023,residentes_espana,pernoctaciones,1726177
22,Huesca,2023,residentes_espana,viajeros,730339
22,Huesca,2023,residentes_extranjero,pernoctaciones,327984
22,Huesca,2023,residentes_extranjero,viajeros,150052
22,Huesca,2023,total,pernoctaciones,2054160
22,Huesca,2023,total,viajeros,880393
22,Huesca,2024,residentes_espana,pernoctaciones,1758287
22,Huesca,2024,residentes_espana,viajeros,774263
22,Huesca,2024,residentes_extranjero,pernoctaciones,356894
22,Huesca,2024,residentes_extranjero,viajeros,167905
22,Huesca,2024,total,pernoctaciones,2115182
22,Huesca,2024,total,viajeros,942169
22,Huesca,2025,residentes_espana,pernoctaciones,1834919
22,Huesca,2025,residentes_espana,viajeros,824298
22,Huesca,2025,residentes_extranjero,pernoctaciones,343943
22,Huesca,2025,residentes_extranjero,viajeros,167669
22,Huesca,2025,total,pernoctaciones,2178866
22,Huesca,2025,total,viajeros,991967
23,Jaén,2015,residentes_espana,pernoctaciones,744826
23,Jaén,2015,residentes_espana,viajeros,416655
23,Jaén,2015,residentes_extranjero,pernoctaciones,110555
23,Jaén,2015,residentes_extranjero,viajeros,75512
23,Jaén,2015,total,pernoctaciones,855380
23,Jaén,2015,total,viajeros,492168
23,Jaén,2016,residentes_espana,pernoctaciones,785796
23,Jaén,2016,residentes_espana,viajeros,443996
23,Jaén,2016,residentes_extranjero,pernoctaciones,121618
23,Jaén,2016,residentes_extranjero,viajeros,80075
23,Jaén,2016,total,pernoctaciones,907415
23,Jaén,2016,total,viajeros,524069
23,Jaén,2017,residentes_espana,pernoctaciones,826277
23,Jaén,2017,residentes_espana,viajeros,459997
23,Jaén,2017,residentes_extranjero,pernoctaciones,131150
23,Jaén,2017,residentes_extranjero,viajeros,83519
23,Jaén,2017,total,pernoctaciones,957427
23,Jaén,2017,total,viajeros,543518
23,Jaén,2018,residentes_espana,pernoctaciones,848152
23,Jaén,2018,residentes_espana,viajeros,468665
23,Jaén,2018,residentes_extranjero,pernoctaciones,120094
23,Jaén,2018,residentes_extranjero,viajeros,73218
23,Jaén,2018,total,pernoctaciones,968247
23,Jaén,2018,total,viajeros,541885
23,Jaén,2019,residentes_espana,pernoctaciones,824977
23,Jaén,2019,residentes_espana,viajeros,459233
23,Jaén,2019,residentes_extranjero,pernoctaciones,115078
23,Jaén,2019,residentes_extranjero,viajeros,72468
23,Jaén,2019,total,pernoctaciones,940053
23,Jaén,2019,total,viajeros,531700
23,Jaén,2020,residentes_espana,pernoctaciones,402211
23,Jaén,2020,residentes_espana,viajeros,226001
23,Jaén,2020,residentes_extranjero,pernoctaciones,27367
23,Jaén,2020,residentes_extranjero,viajeros,16281
23,Jaén,2020,total,pernoctaciones,429574
23,Jaén,2020,total,viajeros,242280
23,Jaén,2021,residentes_espana,pernoctaciones,653612
23,Jaén,2021,residentes_espana,viajeros,365565
23,Jaén,2021,residentes_extranjero,pernoctaciones,46960
23,Jaén,2021,residentes_extranjero,viajeros,27536
23,Jaén,2021,total,pernoctaciones,700572
23,Jaén,2021,total,viajeros,393100
23,Jaén,2022,residentes_espana,pernoctaciones,883893
23,Jaén,2022,residentes_espana,viajeros,476244
23,Jaén,2022,residentes_extranjero,pernoctaciones,104184
23,Jaén,2022,residentes_extranjero,viajeros,60032
23,Jaén,2022,total,pernoctaciones,988079
23,Jaén,2022,total,viajeros,536278
23,Jaén,2023,residentes_espana,pernoctaciones,882806
23,Jaén,2023,residentes_espana,viajeros,475598
23,Jaén,2023,residentes_extranjero,pernoctaciones,117267
23,Jaén,2023,residentes_extranjero,viajeros,67062
23,Jaén,2023,total,pernoctaciones,1000073
23,Jaén,2023,total,viajeros,542660
23,Jaén,2024,residentes_espana,pernoctaciones,931160
23,Jaén,2024,residentes_espana,viajeros,512322
23,Jaén,2024,residentes_extranjero,pernoctaciones,124559
23,Jaén,2024,residentes_extranjero,viajeros,75638
23,Jaén,2024,total,pernoctaciones,1055719
23,Jaén,2024,total,viajeros,587959
23,Jaén,2025,residentes_espana,pernoctaciones,949780
23,Jaén,2025,residentes_espana,viajeros,521377
23,Jaén,2025,residentes_extranjero,pernoctaciones,117151
23,Jaén,2025,residentes_extranjero,viajeros,71677
23,Jaén,2025,total,pernoctaciones,1066932
23,Jaén,2025,total,viajeros,593055
24,León,2015,residentes_espana,pernoctaciones,1021284
24,León,2015,residentes_espana,viajeros,610692
24,León,2015,residentes_extranjero,pernoctaciones,224702
24,León,2015,residentes_extranjero,viajeros,164671
24,León,2015,total,pernoctaciones,1245984
24,León,2015,total,viajeros,775365
24,León,2016,residentes_espana,pernoctaciones,1064259
24,León,2016,residentes_espana,viajeros,631809
24,León,2016,residentes_extranjero,pernoctaciones,254686
24,León,2016,residentes_extranjero,viajeros,186000
24,León,2016,total,pernoctaciones,1318944
24,León,2016,total,viajeros,817808
24,León,2017,residentes_espana,pernoctaciones,1074554
24,León,2017,residentes_espana,viajeros,614770
24,León,2017,residentes_extranjero,pernoctaciones,244415
24,León,2017,residentes_extranjero,viajeros,162279
24,León,2017,total,pernoctaciones,1318968
24,León,2017,total,viajeros,777048
24,León,2018,residentes_espana,pernoctaciones,927544
24,León,2018,residentes_espana,viajeros,561592
24,León,2018,residentes_extranjero,pernoctaciones,244746
24,León,2018,residentes_extranjero,viajeros,176460
24,León,2018,total,pernoctaciones,1172288
24,León,2018,total,viajeros,738052
24,León,2019,residentes_espana,pernoctaciones,1013595
24,León,2019,residentes_espana,viajeros,610385
24,León,2019,residentes_extranjero,pernoctaciones,246837
24,León,2019,residentes_extranjero,viajeros,181728
24,León,2019,total,pernoctaciones,1260432
24,León,2019,total,viajeros,792111
24,León,2021,residentes_espana,pernoctaciones,800618
24,León,2021,residentes_espana,viajeros,462696
24,León,2021,residentes_extranjero,pernoctaciones,96065
24,León,2021,residentes_extranjero,viajeros,64929
24,León,2021,total,pernoctaciones,896681
24,León,2021,total,viajeros,527623
24,León,2022,residentes_espana,pernoctaciones,1075072
24,León,2022,residentes_espana,viajeros,648530
24,León,2022,residentes_extranjero,pernoctaciones,245377
24,León,2022,residentes_extranjero,viajeros,173887
24,León,2022,total,pernoctaciones,1320448
24,León,2022,total,viajeros,822416
24,León,2023,residentes_espana,pernoctaciones,1100021
24,León,2023,residentes_espana,viajeros,676333
24,León,2023,residentes_extranjero,pernoctaciones,274673
24,León,2023,residentes_extranjero,viajeros,193392
24,León,2023,total,pernoctaciones,1374696
24,León,2023,total,viajeros,869727
24,León,2024,residentes_espana,pernoctaciones,1123046
24,León,2024,residentes_espana,viajeros,699719
24,León,2024,residentes_extranjero,pernoctaciones,303058
24,León,2024,residentes_extranjero,viajeros,208746
24,León,2024,total,pernoctaciones,1426104
24,León,2024,total,viajeros,908467
24,León,2025,residentes_espana,pernoctaciones,1169132
24,León,2025,residentes_espana,viajeros,704685
24,León,2025,residentes_extranjero,pernoctaciones,293265
24,León,2025,residentes_extranjero,viajeros,204485
24,León,2025,total,pernoctaciones,1462400
24,León,2025,total,viajeros,909171
25,Lleida,2015,residentes_espana,pernoctaciones,1382385
25,Lleida,2015,residentes_espana,viajeros,624513
25,Lleida,2015,residentes_extranjero,pernoctaciones,271615
25,Lleida,2015,residentes_extranjero,viajeros,129623
25,Lleida,2015,total,pernoctaciones,1654001
25,Lleida,2015,total,viajeros,754134
25,Lleida,2016,residentes_espana,pernoctaciones,1434970
25,Lleida,2016,residentes_espana,viajeros,660280
25,Lleida,2016,residentes_extranjero,pernoctaciones,303025
25,Lleida,2016,residentes_extranjero,viajeros,136361
25,Lleida,2016,total,pernoctaciones,1737995
25,Lleida,2016,total,viajeros,796643
25,Lleida,2017,residentes_espana,pernoctaciones,1531856
25,Lleida,2017,residentes_espana,viajeros,714577
25,Lleida,2017,residentes_extranjero,pernoctaciones,313586
25,Lleida,2017,residentes_extranjero,viajeros,147538
25,Lleida,2017,total,pernoctaciones,1845439
25,Lleida,2017,total,viajeros,862114
25,Lleida,2018,residentes_espana,pernoctaciones,1564932
25,Lleida,2018,residentes_espana,viajeros,748140
25,Lleida,2018,residentes_extranjero,pernoctaciones,352323
25,Lleida,2018,residentes_extranjero,viajeros,169414
25,Lleida,2018,total,pernoctaciones,1917256
25,Lleida,2018,total,viajeros,917554
25,Lleida,2019,residentes_espana,pernoctaciones,1601802
25,Lleida,2019,residentes_espana,viajeros,779779
25,Lleida,2019,residentes_extranjero,pernoctaciones,382690
25,Lleida,2019,residentes_extranjero,viajeros,172561
25,Lleida,2019,total,pernoctaciones,1984490
25,Lleida,2019,total,viajeros,952339
25,Lleida,2020,residentes_espana,pernoctaciones,988259
25,Lleida,2020,residentes_espana,viajeros,431390
25,Lleida,2020,residentes_extranjero,pernoctaciones,163335
25,Lleida,2020,residentes_extranjero,viajeros,63012
25,Lleida,2020,total,pernoctaciones,1151595
25,Lleida,2020,total,viajeros,494401
25,Lleida,2021,residentes_espana,pernoctaciones,1214676
25,Lleida,2021,residentes_espana,viajeros,570316
25,Lleida,2021,residentes_extranjero,pernoctaciones,150814
25,Lleida,2021,residentes_extranjero,viajeros,74035
25,Lleida,2021,total,pernoctaciones,1365489
25,Lleida,2021,total,viajeros,644351
25,Lleida,2022,residentes_espana,pernoctaciones,1646123
25,Lleida,2022,residentes_espana,viajeros,730960
25,Lleida,2022,residentes_extranjero,pernoctaciones,363668
25,Lleida,2022,residentes_extranjero,viajeros,159668
25,Lleida,2022,total,pernoctaciones,2009792
25,Lleida,2022,total,viajeros,890627
25,Lleida,2023,residentes_espana,pernoctaciones,1637105
25,Lleida,2023,residentes_espana,viajeros,743852
25,Lleida,2023,residentes_extranjero,pernoctaciones,403948
25,Lleida,2023,residentes_extranjero,viajeros,189665
25,Lleida,2023,total,pernoctaciones,2041051
25,Lleida,2023,total,viajeros,933515
25,Lleida,2024,residentes_espana,pernoctaciones,1690429
25,Lleida,2024,residentes_espana,viajeros,758609
25,Lleida,2024,residentes_extranjero,pernoctaciones,424899
25,Lleida,2024,residentes_extranjero,viajeros,200933
25,Lleida,2024,total,pernoctaciones,2115329
25,Lleida,2024,total,viajeros,959544
25,Lleida,2025,residentes_espana,pernoctaciones,1746371
25,Lleida,2025,residentes_espana,viajeros,788722
25,Lleida,2025,residentes_extranjero,pernoctaciones,442848
25,Lleida,2025,residentes_extranjero,viajeros,205228
25,Lleida,2025,total,pernoctaciones,2189222
25,Lleida,2025,total,viajeros,993954
26,"Rioja, La",2015,residentes_espana,pernoctaciones,826388
26,"Rioja, La",2015,residentes_espana,viajeros,476319
26,"Rioja, La",2015,residentes_extranjero,pernoctaciones,170078
26,"Rioja, La",2015,residentes_extranjero,viajeros,110131
26,"Rioja, La",2015,total,pernoctaciones,996465
26,"Rioja, La",2015,total,viajeros,586452
26,"Rioja, La",2016,residentes_espana,pernoctaciones,833346
26,"Rioja, La",2016,residentes_espana,viajeros,467035
26,"Rioja, La",2016,residentes_extranjero,pernoctaciones,190983
26,"Rioja, La",2016,residentes_extranjero,viajeros,114710
26,"Rioja, La",2016,total,pernoctaciones,1024332
26,"Rioja, La",2016,total,viajeros,581746
26,"Rioja, La",2017,residentes_espana,pernoctaciones,854564
26,"Rioja, La",2017,residentes_espana,viajeros,475099
26,"Rioja, La",2017,residentes_extranjero,pernoctaciones,187148
26,"Rioja, La",2017,residentes_extranjero,viajeros,111229
26,"Rioja, La",2017,total,pernoctaciones,1041714
26,"Rioja, La",2017,total,viajeros,586328
26,"Rioja, La",2018,residentes_espana,pernoctaciones,812211
26,"Rioja, La",2018,residentes_espana,viajeros,451927
26,"Rioja, La",2018,residentes_extranjero,pernoctaciones,195596
26,"Rioja, La",2018,residentes_extranjero,viajeros,114637
26,"Rioja, La",2018,total,pernoctaciones,1007804
26,"Rioja, La",2018,total,viajeros,566564
26,"Rioja, La",2019,residentes_espana,pernoctaciones,800326
26,"Rioja, La",2019,residentes_espana,viajeros,448059
26,"Rioja, La",2019,residentes_extranjero,pernoctaciones,199424
26,"Rioja, La",2019,residentes_extranjero,viajeros,124737
26,"Rioja, La",2019,total,pernoctaciones,999753
26,"Rioja, La",2019,total,viajeros,572796
26,"Rioja, La",2020,residentes_espana,pernoctaciones,309260
26,"Rioja, La",2020,residentes_espana,viajeros,178378
26,"Rioja, La",2020,residentes_extranjero,pernoctaciones,40133
26,"Rioja, La",2020,residentes_extranjero,viajeros,22502
26,"Rioja, La",2020,total,pernoctaciones,349393
26,"Rioja, La",2020,total,viajeros,200884
26,"Rioja, La",2021,residentes_espana,pernoctaciones,532632
26,"Rioja, La",2021,residentes_espana,viajeros,309246
26,"Rioja, La",2021,residentes_extranjero,pernoctaciones,88223
26,"Rioja, La",2021,residentes_extranjero,viajeros,53059
26,"Rioja, La",2021,total,pernoctaciones,620856
26,"Rioja, La",2021,total,viajeros,362306
26,"Rioja, La",2022,residentes_espana,pernoctaciones,733888
26,"Rioja, La",2022,residentes_espana,viajeros,415570
26,"Rioja, La",2022,residentes_extranjero,pernoctaciones,182963
